GRID      110140        76.9292 -27.519352.6765 
GRID    10110140        76.9292 27.5193 52.6765 
GRID      110141        76.4206 -26.259752.6765 
GRID    10110141        76.4206 26.2597 52.6765 
GRID      110142        79.1957 -33.130652.6764 
GRID    10110142        79.1957 33.1306 52.6764 
GRID      110143        78.6094 -31.680152.6763 
GRID    10110143        78.6094 31.6801 52.6763 
GRID      110144        78.0237 -30.229652.6764 
GRID    10110144        78.0237 30.2296 52.6764 
GRID      110145        75.794  -27.809652.3889 
GRID    10110145        75.794  27.8096 52.3889 
GRID      110146        75.2267 -26.404852.389  
GRID    10110146        75.2267 26.4048 52.389  
GRID      110147        78.1184 -33.566 52.3885 
GRID    10110147        78.1184 33.566  52.3885 
GRID      110148        77.5326 -32.115552.3886 
GRID    10110148        77.5326 32.1155 52.3886 
GRID      110149        76.9469 -30.664952.3887 
GRID    10110149        76.9469 30.6649 52.3887 
GRID      110150        83.5151 -31.383652.5647 
GRID    10110150        83.5151 31.3836 52.5647 
GRID      110151        80.8409 -32.465252.7748 
GRID    10110151        80.8409 32.4652 52.7748 
GRID      110152        88.4507 -34.450352.0919 
GRID    10110152        88.4507 34.4503 52.0919 
GRID      110153        87.8654 -32.999752.0918 
GRID    10110153        87.8654 32.9997 52.0918 
GRID      110154        87.2795 -31.549252.0918 
GRID    10110154        87.2795 31.5492 52.0918 
GRID      110155        87.2328 -34.942452.2718 
GRID    10110155        87.2328 34.9424 52.2718 
GRID      110156        86.648  -33.491952.2716 
GRID    10110156        86.648  33.4919 52.2716 
GRID      110157        86.0622 -32.041352.2716 
GRID    10110157        86.0622 32.0413 52.2716 
GRID      110158        86.7626 -35.132452.3451 
GRID    10110158        86.7626 35.1324 52.3451 
GRID      110159        86.1782 -33.681852.3448 
GRID    10110159        86.1782 33.6818 52.3448 
GRID      110160        85.5924 -32.231252.3448 
GRID    10110160        85.5924 32.2312 52.3448 
GRID      110161        83.7847 -36.338352.7255 
GRID    10110161        83.7847 36.3383 52.7255 
GRID      110162        83.1965 -34.887852.7257 
GRID    10110162        83.1965 34.8878 52.7257 
GRID      110163        82.6106 -33.437252.7257 
GRID    10110163        82.6106 33.4372 52.7257 
GRID      110164        81.4156 -37.295652.7299 
GRID    10110164        81.4156 37.2956 52.7299 
GRID      110165        80.8287 -35.845 52.7299 
GRID    10110165        80.8287 35.845  52.7299 
GRID      110166        80.2429 -34.394452.7299 
GRID    10110166        80.2429 34.3944 52.7299 
GRID      110167        80.9533 -37.482352.6763 
GRID    10110167        80.9533 37.4823 52.6763 
GRID      110168        80.3667 -36.031852.6762 
GRID    10110168        80.3667 36.0318 52.6762 
GRID      110169        79.7809 -34.581252.6762 
GRID    10110169        79.7809 34.5812 52.6762 
GRID      110170        79.8757 -37.917752.3882 
GRID    10110170        79.8757 37.9177 52.3882 
GRID      110171        79.2897 -36.467152.3882 
GRID    10110171        79.2897 36.4671 52.3882 
GRID      110172        78.704  -35.016652.3883 
GRID    10110172        78.704  35.0166 52.3883 
GRID      110173        85.2723 -35.735452.5648 
GRID    10110173        85.2723 35.7354 52.5648 
GRID      110174        82.5985 -36.816952.7748 
GRID    10110174        82.5985 36.8169 52.7748 
GRID      110175        90.2081 -38.802 52.092  
GRID    10110175        90.2081 38.802  52.092  
GRID      110176        89.623  -37.351452.0919 
GRID    10110176        89.623  37.3514 52.0919 
GRID      110177        89.0371 -35.900952.0919 
GRID    10110177        89.0371 35.9009 52.0919 
GRID      110178        88.9897 -39.294152.272  
GRID    10110178        88.9897 39.2941 52.272  
GRID      110179        88.4055 -37.843652.2717 
GRID    10110179        88.4055 37.8436 52.2717 
GRID      110180        87.8197 -36.393 52.2717 
GRID    10110180        87.8197 36.393  52.2717 
GRID      110181        88.5194 -39.484152.3452 
GRID    10110181        88.5194 39.4841 52.3452 
GRID      110182        87.9356 -38.033552.3449 
GRID    10110182        87.9356 38.0335 52.3449 
GRID      110183        87.3498 -36.582952.3449 
GRID    10110183        87.3498 36.5829 52.3449 
GRID      110184        85.5433 -40.69  52.7255 
GRID    10110184        85.5433 40.69   52.7255 
GRID      110185        84.9542 -39.239552.7257 
GRID    10110185        84.9542 39.2395 52.7257 
GRID      110186        84.3683 -37.788952.7257 
GRID    10110186        84.3683 37.7889 52.7257 
GRID      110187        83.1734 -41.647252.7299 
GRID    10110187        83.1734 41.6472 52.7299 
GRID      110188        82.5861 -40.196752.7298 
GRID    10110188        82.5861 40.1967 52.7298 
GRID      110189        82.0003 -38.746152.7299 
GRID    10110189        82.0003 38.7461 52.7299 
GRID      110190        82.7109 -41.834 52.6762 
GRID    10110190        82.7109 41.834  52.6762 
GRID      110191        82.124  -40.383552.6761 
GRID    10110191        82.124  40.3835 52.6761 
GRID      110192        81.5382 -38.932952.6761 
GRID    10110192        81.5382 38.9329 52.6761 
GRID      110193        81.6329 -42.269452.3878 
GRID    10110193        81.6329 42.2694 52.3878 
GRID      110194        81.0468 -40.818852.3878 
GRID    10110194        81.0468 40.8188 52.3878 
GRID      110195        80.4611 -39.368352.3879 
GRID    10110195        80.4611 39.3683 52.3879 
GRID      110196        87.0295 -40.087 52.5649 
GRID    10110196        87.0295 40.087  52.5649 
GRID      110197        84.356  -41.168652.7748 
GRID    10110197        84.356  41.1686 52.7748 
GRID      110198        91.9655 -43.153752.0921 
GRID    10110198        91.9655 43.1537 52.0921 
GRID      110199        91.3806 -41.703152.092  
GRID    10110199        91.3806 41.7031 52.092  
GRID      110200        90.7947 -40.252652.092  
GRID    10110200        90.7947 40.2526 52.092  
GRID      110201        90.7467 -43.645852.2721 
GRID    10110201        90.7467 43.6458 52.2721 
GRID      110202        90.1629 -42.195352.2718 
GRID    10110202        90.1629 42.1953 52.2718 
GRID      110203        89.5771 -40.744752.2718 
GRID    10110203        89.5771 40.7447 52.2718 
GRID      110204        90.2762 -43.835852.3454 
GRID    10110204        90.2762 43.8358 52.3454 
GRID      110205        89.6929 -42.385252.3451 
GRID    10110205        89.6929 42.3852 52.3451 
GRID      110206        89.1072 -40.934652.345  
GRID    10110206        89.1072 40.9346 52.345  
GRID      110207        87.2964 -45.041752.7258 
GRID    10110207        87.2964 45.0417 52.7258 
GRID      110208        86.7119 -43.591252.7257 
GRID    10110208        86.7119 43.5912 52.7257 
GRID      110209        86.126  -42.140652.7257 
GRID    10110209        86.126  42.1406 52.7257 
GRID      110210        84.9312 -45.999 52.7299 
GRID    10110210        84.9312 45.999  52.7299 
GRID      110211        84.3434 -44.548452.7298 
GRID    10110211        84.3434 44.5484 52.7298 
GRID      110212        83.7576 -43.097852.7298 
GRID    10110212        83.7576 43.0978 52.7298 
GRID      110213        84.4685 -46.185852.6761 
GRID    10110213        84.4685 46.1858 52.6761 
GRID      110214        83.8812 -44.735252.6759 
GRID    10110214        83.8812 44.7352 52.6759 
GRID      110215        83.2955 -43.284652.676  
GRID    10110215        83.2955 43.2846 52.676  
GRID      110216        83.3901 -46.621152.3875 
GRID    10110216        83.3901 46.6211 52.3875 
GRID      110217        82.804  -45.170552.3874 
GRID    10110217        82.804  45.1705 52.3874 
GRID      110218        82.2182 -43.72  52.3875 
GRID    10110218        82.2182 43.72   52.3875 
GRID      110219        88.788  -44.438752.5648 
GRID    10110219        88.788  44.4387 52.5648 
GRID      110220        86.1135 -45.520352.7748 
GRID    10110220        86.1135 45.5203 52.7748 
GRID      110221        93.7229 -47.505452.0922 
GRID    10110221        93.7229 47.5054 52.0922 
GRID      110222        93.1383 -46.054852.092  
GRID    10110222        93.1383 46.0548 52.092  
GRID      110223        92.5524 -44.604352.092  
GRID    10110223        92.5524 44.6043 52.092  
GRID      110224        92.5036 -47.997552.2723 
GRID    10110224        92.5036 47.9975 52.2723 
GRID      110225        91.9204 -46.547 52.2719 
GRID    10110225        91.9204 46.547  52.2719 
GRID      110226        91.3346 -45.096452.2719 
GRID    10110226        91.3346 45.0964 52.2719 
GRID      110227        92.033  -48.187552.3456 
GRID    10110227        92.033  48.1875 52.3456 
GRID      110228        91.4503 -46.736952.3452 
GRID    10110228        91.4503 46.7369 52.3452 
GRID      110229        90.8645 -45.286352.3451 
GRID    10110229        90.8645 45.2863 52.3451 
GRID      110230        89.0538 -49.393452.7259 
GRID    10110230        89.0538 49.3934 52.7259 
GRID      110231        88.468  -47.942952.7258 
GRID    10110231        88.468  47.9429 52.7258 
GRID      110232        87.8822 -46.492352.7258 
GRID    10110232        87.8822 46.4923 52.7258 
GRID      110233        86.6889 -50.350752.7299 
GRID    10110233        86.6889 50.3507 52.7299 
GRID      110234        86.1008 -48.900152.7297 
GRID    10110234        86.1008 48.9001 52.7297 
GRID      110235        85.515  -47.449552.7297 
GRID    10110235        85.515  47.4495 52.7297 
GRID      110236        86.2261 -50.537552.676  
GRID    10110236        86.2261 50.5375 52.676  
GRID      110237        85.6385 -49.086952.6758 
GRID    10110237        85.6385 49.0869 52.6758 
GRID      110238        85.0528 -47.636352.6759 
GRID    10110238        85.0528 47.6363 52.6759 
GRID      110239        85.1473 -50.972852.3871 
GRID    10110239        85.1473 50.9728 52.3871 
GRID      110240        84.5611 -49.522352.387  
GRID    10110240        84.5611 49.5223 52.387  
GRID      110241        83.9754 -48.071752.3872 
GRID    10110241        83.9754 48.0717 52.3872 
GRID      110242        90.5455 -48.790552.5649 
GRID    10110242        90.5455 48.7905 52.5649 
GRID      110243        87.871  -49.872152.7748 
GRID    10110243        87.871  49.8721 52.7748 
GRID      110244        95.4803 -51.857152.0923 
GRID    10110244        95.4803 51.8571 52.0923 
GRID      110245        94.8959 -50.406552.0921 
GRID    10110245        94.8959 50.4065 52.0921 
GRID      110246        94.31   -48.956 52.0921 
GRID    10110246        94.31   48.956  52.0921 
GRID      110247        94.2606 -52.349252.2725 
GRID    10110247        94.2606 52.3492 52.2725 
GRID      110248        93.6779 -50.898752.272  
GRID    10110248        93.6779 50.8987 52.272  
GRID      110249        93.0921 -49.448152.272  
GRID    10110249        93.0921 49.4481 52.272  
GRID      110250        93.7898 -52.539252.3458 
GRID    10110250        93.7898 52.5392 52.3458 
GRID      110251        93.2077 -51.088652.3453 
GRID    10110251        93.2077 51.0886 52.3453 
GRID      110252        92.6219 -49.638 52.3452 
GRID    10110252        92.6219 49.638  52.3452 
GRID      110253        90.8112 -53.745152.7259 
GRID    10110253        90.8112 53.7451 52.7259 
GRID      110254        90.2254 -52.294652.7259 
GRID    10110254        90.2254 52.2946 52.7259 
GRID      110255        89.6396 -50.844 52.7259 
GRID    10110255        89.6396 50.844  52.7259 
GRID      110256        88.4393 -54.702352.7293 
GRID    10110256        88.4393 54.7023 52.7293 
GRID      110257        87.8581 -53.251852.7296 
